Epoch,Loss
1,1.8394048672456007
2,1.2684863161486692
3,1.2688006399056087
4,1.2365679491836674
5,1.1809343371826868
6,1.1382228911925967
7,1.1229196809805357
8,1.0958523290852706
9,1.1118855877564504
10,1.071298254797092
11,1.0710621277491252
12,1.0510011841065416
13,0.9816211188116517
14,0.8166876925418202
15,0.92179569733353
16,0.8710729386299275
17,0.7449250227580659
18,0.8278634316670016
19,0.72484204143238
20,0.7916713469267751
21,0.7071192341928298
22,0.7706512334123732
23,0.7079775789185451
24,0.7533338818287191
25,0.7562675333510225
26,0.693092015473387
27,0.7347698843566318
28,0.7356397841089907
29,0.6865058568297312
30,0.7137191805299014
31,0.7157635092451715
32,0.6659936915608481
33,0.6579153960263238
34,0.6840503442150433
35,0.6894233768465571
36,0.6741647467909692
37,0.6638058133883019
38,0.6584852775737929
39,0.6557788925188689
40,0.6536133037730812
41,0.6475396729850521
42,0.638847510110981
43,0.63206159494868
44,0.6240891051398089
45,0.6175503996902336
46,0.6111499087896962
47,0.603436676774156
48,0.5955667538793745
49,0.5918126786150074
50,0.5903012531209522
51,0.5879136763710099
52,0.5851671011448324
53,0.5876939183366724
54,0.5855951680434652
55,0.58184418988038
56,0.5793459313326121
57,0.5778037487672498
58,0.5756401492227525
59,0.5738473707020509
60,0.5708463323587635
61,0.568192943486606
62,0.5659563051389668
63,0.5644825060410837
64,0.5617729120265442
65,0.560575632831434
66,0.5586087341507664
67,0.5566794391738651
68,0.5550644778538695
69,0.5528551014523635
70,0.5454672380850146
71,0.54312886987902
72,0.540968657838209
73,0.5380641146576426
74,0.5384167707562506
75,0.5392597350650109
76,0.5410335378076595
77,0.5375560281334821
78,0.5312168915809777
79,0.523511125425732
80,0.5198578123314431
81,0.5150755294716174
82,0.5133395429438679
83,0.5096162938925539
84,0.5076926994295672
85,0.5046965870883119
86,0.5036896419096126
87,0.5011671288552745
88,0.5008728395493026
89,0.4987871712260247
90,0.49642743437307685
91,0.4933675216247465
92,0.48822538532588694
93,0.4825042701365116
94,0.47859184068837723
95,0.47497205894223254
96,0.4729477380203137
97,0.4714712255840706
98,0.4704430744696322
99,0.4703843138980655
100,0.4701837560442539
101,0.46614023828106627
102,0.4621371570213411
103,0.4567861101756698
104,0.452343253420389
105,0.4476294568674534
106,0.4438671097611801
107,0.4409820860734423
108,0.43758001922964096
109,0.43533383746585175
110,0.4328157375070404
111,0.4300213941810048
112,0.4282266520385747
113,0.42647252177425216
114,0.42652937811838526
115,0.4257065830724269
116,0.4245705587336255
117,0.4228712238119699
118,0.42092024516816123
119,0.41958271057984137
120,0.4172544134950537
121,0.41551662673350037
122,0.4148544106734241
123,0.4124757857383277
124,0.4096238914624523
125,0.40701898899995004
126,0.4047944476831337
127,0.4022605924481654
128,0.3996761638929736
129,0.3977528738998724
130,0.39606318086053083
131,0.39455864761317244
132,0.3929070172306848
133,0.39091408658642207
134,0.38935058640970216
135,0.387024587503826
136,0.3850033742312287
137,0.38285068963733254
138,0.3811844133577977
139,0.37909410547429917
140,0.37748501075447377
141,0.3753396309065442
142,0.37390968855873863
143,0.37167629592759344
144,0.3703883869678602
145,0.368074179282536
146,0.3667251677059959
147,0.364587379583799
148,0.36303766812470245
149,0.3607361992816993
150,0.3590502443859152
151,0.35699809518526027
152,0.3549417840934275
153,0.35299727041498186
154,0.3510529871318562
155,0.34955800384066094
156,0.34780557840587367
157,0.3458828995053992
158,0.34390690341561847
159,0.342367858909291
160,0.3405735658762541
161,0.33899300494205165
162,0.337102151621844
163,0.335587901307661
164,0.33414336009248774
165,0.3321028949464609
166,0.3308133710558813
167,0.3291418805574722
168,0.32824848104860976
169,0.32682245393659914
170,0.32503013675236847
171,0.32355206159938743
172,0.32225003749854647
173,0.32058567177084396
174,0.31944939799815913
175,0.31791451327077225
176,0.31679659172917896
177,0.3150232955610812
178,0.3138503671837509
179,0.3124826541372957
180,0.3112371126718851
181,0.31006407218769594
182,0.3088301100030654
183,0.30731457882682617
184,0.3063242938252911
185,0.3049651941217013
186,0.30343113148452316
187,0.30206884755099195
188,0.30096573537114124
189,0.29934554132946456
190,0.2988528558223723
191,0.29709220781376483
192,0.295414379335048
193,0.2943410695149676
194,0.2931988684049779
195,0.29159594469661715
196,0.29045965611431823
197,0.2894171327060713
198,0.28840285078959116
199,0.2867920575315391
200,0.2858999079957786
201,0.2844426325796573
202,0.2838710486035599
203,0.2826111466549413
204,0.2818191914334187
205,0.27997423849256053
206,0.27869164021893184
207,0.2780332525896843
208,0.2768176924911738
209,0.2754790640720378
210,0.27472658741953565
211,0.2733805723434455
212,0.27240418080071493
213,0.2714163391231476
214,0.2705932132941302
215,0.2688492509347337
216,0.268604911111694
217,0.26692574387934886
218,0.26690144708274705
219,0.2650607137042978
220,0.2644602548070652
221,0.26266688596990007
222,0.2621526255297984
223,0.2610987246586139
224,0.2593347236317119
225,0.25890549780024413
226,0.2580389931556492
227,0.25696560666379425
228,0.2561673118351808
229,0.25506103924582046
230,0.25409300626570286
231,0.25330788802169224
232,0.2520562637545923
233,0.25157256790794125
234,0.2500325476945305
235,0.24984909231733063
236,0.24862730407107392
237,0.24803657307965757
238,0.24725158193574898
239,0.2462426057074832
240,0.24544727184472437
241,0.2440775101943448
242,0.24348943914749663
243,0.24254367983660932
244,0.2416300572534353
245,0.2409587454484973
246,0.24012164646294418
247,0.2391937281241325
248,0.2383894391214266
249,0.2372753126366188
250,0.23684835515981972
251,0.23620344144457817
252,0.23448734626816942
253,0.23376241558905994
254,0.23364491438900087
255,0.23196714628366885
256,0.23148905697891584
257,0.23048829879523888
258,0.22986621739712113
259,0.2288520496200313
260,0.22796382888967243
261,0.22704381593998732
262,0.2267213429996086
263,0.2254522340575
264,0.22466922396798758
265,0.22403304572683133
266,0.22319958452906116
267,0.22240471349024732
268,0.2212680315545729
269,0.22088200374163483
270,0.2203959997775249
271,0.2191496828245545
272,0.2184768877992402
273,0.21758096587806883
274,0.21664743140288634
275,0.2162632570205153
276,0.2153977509128822
277,0.21441743424624832
278,0.2144512745102056
279,0.21337169647864604
280,0.21180407856348565
281,0.2114942629247721
282,0.2106644087930168
283,0.20982872164316346
284,0.20894209890742305
285,0.2083263773502518
286,0.20783314757750504
287,0.2067874478065617
288,0.20638825697983412
289,0.20536109718105094
290,0.2050641755129536
291,0.204141680382861
292,0.2025852541431303
293,0.2025304162774314
294,0.2015605971452948
295,0.2004671188108572
296,0.20023750178286523
297,0.19885942899557532
298,0.19869033477243878
299,0.19807699151440644
300,0.19761000871029777
301,0.19643037317458029
302,0.19587364868811827
303,0.19489329511928033
304,0.19441871496530969
305,0.19354962597461164
306,0.19307203252939764
307,0.19235795399459626
308,0.19136845774746605
309,0.19089608384071596
310,0.1903967660108939
311,0.1894467516159549
312,0.18871843864090115
313,0.18810964097882227
314,0.18748019082189202
315,0.18674094760355822
316,0.18582126304474444
317,0.18512316571546003
318,0.1847350741757541
319,0.18382165182565857
320,0.18317225514788385
321,0.18291192583832783
322,0.18175406552450818
323,0.1809370305783088
324,0.18052545944283785
325,0.17979766334553715
326,0.1793982964255291
327,0.17877975594450446
328,0.17787868507695576
329,0.17694242578610386
330,0.1762228839436529
331,0.175997611298547
332,0.1753737298579575
333,0.17456744167894042
334,0.17413473022929
335,0.17283639141494708
336,0.17241459736760215
337,0.17205556000272063
338,0.17154201291811277
339,0.17048640500773807
340,0.1706294088784899
341,0.16952937118594344
342,0.16888215712416008
343,0.16762817455423148
344,0.16736881606739734
345,0.1670107166027199
346,0.16604931590806543
347,0.1654179178433664
348,0.16482002316065655
349,0.16402815471435744
350,0.16396017630306858
351,0.16290925110109367
352,0.1625165205255497
353,0.16179993412829574
354,0.1611441507991857
355,0.16074182115653418
356,0.16013217974735827
357,0.15971205681712627
358,0.15876235285604426
359,0.15837075305442117
360,0.15794632091299318
361,0.1577489612021157
362,0.1566651988152396
363,0.1557998557976071
364,0.15493246869915517
365,0.15511281524580975
366,0.15408270509522795
367,0.1529827500527604
368,0.1531176854795767
369,0.15209440480589279
370,0.1520663689431605
371,0.15090419214157116
372,0.1503552498637122
373,0.1495047182321204
374,0.14975848854206086
375,0.14906551876315902
376,0.14836042008686137
377,0.14728566487700331
378,0.14717530830786235
379,0.14686122170033844
380,0.14638992075499416
381,0.14520064325719614
382,0.14498329634140314
383,0.1445438540859392
384,0.14389429477324372
385,0.14278024906253511
386,0.14301787265162164
387,0.14233968601184435
388,0.14152049265638458
389,0.14135059040495626
390,0.13967935067589218
391,0.14006743210994024
392,0.1402700273623823
393,0.13889453577146169
394,0.13854966584455325
395,0.1375534426255968
396,0.1376680702719689
397,0.13671192841372518
398,0.13589572132338076
399,0.13520310917345027
400,0.13529583295462252
401,0.13395461837019282
402,0.13410725834686174
403,0.13336263420547403
404,0.13322105172158322
405,0.13232502329569554
406,0.13152155482968567
407,0.1309092424376555
408,0.1314279259780635
409,0.130394134464479
410,0.12967084856702008
411,0.129009679625473
412,0.12900132359894698
413,0.1282877948796233
414,0.12819407246722234
415,0.12675583123110692
416,0.1265231435219021
417,0.1257114101436446
418,0.12574664862616344
419,0.1250158951574138
420,0.12489712619352566
421,0.12430500240669819
422,0.12356082261705677
423,0.12349167750469484
424,0.12225495484568971
425,0.12243660267578732
426,0.12175512218229691
427,0.12164685287118768
428,0.1213070858835717
429,0.12064145476456073
430,0.11976183923157897
431,0.12000759766579175
432,0.11863818055543579
433,0.1182854996932659
434,0.1180698690679459
435,0.11760153026660447
436,0.11709983607694585
437,0.1164045504449723
438,0.11646308141706613
439,0.11551033417797922
440,0.11510575868279269
441,0.11488015256067866
442,0.11433237130055264
443,0.11345754612492898
444,0.11343921953288785
445,0.11281853089591778
446,0.11249717621587817
447,0.11217978424122982
448,0.1120373122650512
449,0.11154822699321862
450,0.11075759908342434
451,0.11059104193715165
452,0.11033529191065014
453,0.11002808709631715
454,0.10904527485720568
455,0.10860167302988774
456,0.10811185858172918
457,0.10787904222615834
458,0.10773058499289292
459,0.10733861334412247
460,0.10659344213260957
461,0.10634604000851233
462,0.10608625941952138
463,0.10573324041689396
464,0.10505042141420308
465,0.10445903724936702
