Reward,Got Flag,Max Distance %

-5.0,False,4.515151515151515
194.0,False,8.06060606060606
236.0,False,21.87878787878788
100.0,False,5.787878787878788
211.0,False,21.939393939393938
175.0,False,19.12121212121212
246.0,False,21.939393939393938
249.0,False,21.90909090909091
165.0,False,7.121212121212121
209.0,False,21.90909090909091
160.0,False,6.969696969696971
225.0,False,8.818181818181818
431.0,False,25.515151515151512
368.0,False,27.21212121212121
600.0,False,21.87878787878788
560.0,False,21.87878787878788
443.0,False,27.24242424242424
42.0,False,3.9696969696969697
440.0,False,27.24242424242424
424.0,False,20.454545454545457
176.0,False,8.181818181818182
565.0,False,21.87878787878788
681.0,False,27.24242424242424
435.0,False,25.424242424242426
443.0,False,27.24242424242424
426.0,False,25.545454545454543
198.0,False,8.181818181818182
577.0,False,27.24242424242424
521.0,False,27.21212121212121
251.0,False,21.90909090909091
555.0,False,20.515151515151516
200.0,False,8.181818181818182
217.0,False,8.787878787878787
267.0,False,22.060606060606062
643.0,False,24.90909090909091
267.0,False,22.0
240.0,False,9.242424242424242
692.0,False,25.151515151515152
436.0,False,27.21212121212121
218.0,False,9.0
660.0,False,27.24242424242424
386.0,False,25.060606060606062
516.0,False,20.939393939393938
596.0,False,20.666666666666668
212.0,False,8.636363636363637
581.0,False,25.696969696969695
777.0,False,34.909090909090914
654.0,False,24.393939393939394
1123.0,False,43.303030303030305
600.0,False,20.939393939393938
625.0,False,21.90909090909091
611.0,False,26.757575757575758
584.0,False,20.09090909090909
134.0,False,8.242424242424242
664.0,False,27.24242424242424
842.0,False,35.12121212121212
202.0,False,8.454545454545455
109.0,False,7.333333333333333
692.0,False,25.03030303030303
496.0,False,20.09090909090909
973.0,False,36.96969696969697
239.0,False,9.272727272727273
133.0,False,7.151515151515151
220.0,False,8.848484848484848
628.0,False,21.575757575757574
165.0,False,7.151515151515151
720.0,False,26.333333333333332
587.0,False,20.151515151515152
979.0,False,36.0
180.0,False,7.606060606060606
614.0,False,21.90909090909091
882.0,False,34.27272727272727
1006.0,False,34.93939393939394
697.0,False,34.333333333333336
603.0,False,21.0
230.0,False,8.93939393939394
215.0,False,8.606060606060606
223.0,False,8.848484848484848
1006.0,False,34.21212121212121
220.0,False,8.878787878787879
239.0,False,9.242424242424242
940.0,False,81.87878787878789
242.0,False,9.333333333333334
217.0,False,8.575757575757576
714.0,False,24.424242424242422
667.0,False,25.333333333333336
983.0,False,34.15151515151515
810.0,False,34.45454545454545
1382.0,False,50.36363636363637
586.0,False,23.78787878787879
226.0,False,8.848484848484848
579.0,False,20.484848484848484
213.0,False,8.545454545454545
921.0,False,34.060606060606055
575.0,False,20.424242424242426
1211.0,False,43.484848484848484
1004.0,False,34.12121212121212
586.0,False,20.21212121212121
577.0,False,20.757575757575758
1307.0,False,43.42424242424243
214.0,False,8.484848484848486
231.0,False,8.969696969696969
616.0,False,20.96969696969697
224.0,False,8.818181818181818
945.0,False,33.72727272727273
209.0,False,8.636363636363637
759.0,False,25.545454545454543
232.0,False,9.121212121212121
1028.0,False,36.878787878787875
107.0,False,5.606060606060606
619.0,False,21.87878787878788
945.0,False,81.63636363636364
227.0,False,9.272727272727273
1019.0,False,34.03030303030303
235.0,False,9.06060606060606
701.0,False,34.03030303030303
1116.0,False,37.27272727272727
751.0,False,25.636363636363633
1005.0,False,33.666666666666664
765.0,False,26.03030303030303
217.0,False,8.575757575757576
203.0,False,8.212121212121213
979.0,False,34.12121212121212
212.0,False,8.515151515151514
638.0,False,21.90909090909091
233.0,False,9.333333333333334
125.0,False,6.03030303030303
605.0,False,20.666666666666668
1007.0,False,34.090909090909086
1286.0,False,43.21212121212121
555.0,False,20.454545454545457
470.0,False,24.757575757575758
238.0,False,9.303030303030303
536.0,False,19.96969696969697
564.0,False,20.09090909090909
631.0,False,21.87878787878788
238.0,False,9.151515151515152
627.0,False,21.363636363636363
200.0,False,8.121212121212121
216.0,False,8.545454545454545
223.0,False,8.787878787878787
247.0,False,9.393939393939393
989.0,False,33.96969696969697
664.0,False,27.24242424242424
