Iteration,BatchReward,GotFlag,AverageActorLoss,PercentageCompleted
91,18900.0,0,-6.467104e-08,5.58%
92,18900.0,0,3.680587e-08,5.64%
93,18900.0,0,-6.2584874e-08,5.71%
94,18900.0,0,7.450581e-09,5.78%
95,18900.0,0,-2.3692847e-08,5.85%
96,18900.0,0,-4.6938657e-09,5.91%
97,18900.0,0,-7.584691e-08,5.98%
98,18900.0,0,1.3679266e-07,6.05%
99,18900.0,0,5.5879354e-09,6.12%
100,18900.0,0,2.4437904e-08,6.18%
101,18900.0,0,-1.3336539e-07,6.25%
102,18900.0,0,6.5416096e-08,6.32%
103,18900.0,0,1.5422701e-08,6.39%
104,18900.0,0,-1.1175871e-09,6.45%
105,18900.0,0,3.52785e-08,6.52%
106,18900.0,0,2.6673078e-08,6.59%
107,18900.0,0,7.599592e-09,6.66%
108,18900.0,0,5.453825e-08,6.72%
109,18900.0,0,3.159046e-08,6.79%
110,18900.0,0,5.0738453e-08,6.86%
111,18900.0,0,1.013279e-08,6.93%
112,18900.0,0,3.784895e-08,6.99%
113,18900.0,0,1.2814999e-08,7.06%
114,18900.0,0,1.1362136e-09,7.13%
115,18900.0,0,5.081296e-08,7.20%
116,18900.0,0,-6.213784e-08,7.26%
117,18900.0,0,-2.1401792e-08,7.33%
118,18900.0,0,-2.7325004e-08,7.40%
119,18900.0,0,2.7641654e-08,7.47%
120,18900.0,0,2.6524066e-08,7.53%
121,18900.0,0,1.4297665e-07,7.60%
122,18900.0,0,8.5569916e-08,7.67%
123,18900.0,0,4.1238962e-08,7.74%
124,18900.0,0,1.8156134e-08,7.80%
125,18900.0,0,4.649162e-08,7.87%
126,18900.0,0,-3.5762786e-09,7.94%
127,18900.0,0,-6.723218e-08,8.01%
128,18900.0,0,-3.9078294e-08,8.07%
129,18900.0,0,-1.5497207e-07,8.14%
130,18900.0,0,4.4526534e-08,8.21%
131,18900.0,0,1.2151897e-07,8.28%
132,18900.0,0,4.7683717e-08,8.34%
133,18900.0,0,8.426607e-08,8.41%
134,18900.0,0,1.3411045e-08,8.48%
135,18900.0,0,1.2367964e-07,8.55%
136,18900.0,0,-7.0780515e-09,8.61%
137,18900.0,0,3.576279e-08,8.68%
138,18900.0,0,2.7418137e-08,8.75%
139,18900.0,0,2.3767353e-08,8.82%
140,18900.0,0,1.3349577e-07,8.88%
141,18900.0,0,-6.884336e-08,8.95%
142,18900.0,0,3.2391398e-08,9.02%
143,18900.0,0,-3.144145e-08,9.09%
144,18900.0,0,3.6880374e-09,9.15%
145,18900.0,0,-8.717179e-08,9.22%
146,18900.0,0,-9.551644e-08,9.29%
147,18900.0,0,-1.0058284e-08,9.36%
148,18900.0,0,-1.1976808e-08,9.42%
149,18900.0,0,-3.308058e-08,9.49%
150,18900.0,0,-6.109476e-09,9.56%
151,18900.0,0,-4.544854e-08,9.63%
152,18900.0,0,3.9190056e-08,9.69%
153,18900.0,0,-5.695969e-08,9.76%
154,18900.0,0,4.6938657e-09,9.83%
155,18900.0,0,-2.8312206e-08,9.90%
156,18900.0,0,-6.09085e-08,9.96%
157,18900.0,0,2.1895394e-08,10.03%
158,18900.0,0,2.5518238e-08,10.10%
159,18900.0,0,-1.8165446e-08,10.17%
160,18900.0,0,7.18236e-08,10.23%
161,18900.0,0,8.419156e-08,10.30%
162,18900.0,0,-1.5124678e-07,10.37%
163,18900.0,0,1.2293458e-08,10.44%
164,18900.0,0,-1.5497207e-08,10.50%
165,18900.0,0,2.1833927e-07,10.57%
166,18900.0,0,-8.195639e-09,10.64%
167,18900.0,0,1.3411045e-08,10.71%
168,18900.0,0,-2.3394824e-08,10.77%
169,18900.0,0,1.5676022e-07,10.84%
170,18900.0,0,-3.8109718e-08,10.91%
171,18900.0,0,-8.2030894e-08,10.98%
172,18900.0,0,-1.3262033e-08,11.04%
173,18900.0,0,-6.362796e-08,11.11%
174,18900.0,0,3.7476422e-08,11.18%
175,18900.0,0,-1.4990569e-07,11.25%
176,18900.0,0,9.417534e-08,11.31%
177,18900.0,0,-1.3262033e-08,11.38%
178,18900.0,0,2.8312206e-09,11.45%
179,18900.0,0,-8.791685e-08,11.52%
180,18900.0,0,-2.0414591e-08,11.58%
181,18900.0,0,8.121133e-09,11.65%
182,18900.0,0,-4.6640636e-08,11.72%
183,18900.0,0,2.2612512e-07,11.79%
184,18900.0,0,-5.2154063e-09,11.85%
185,18900.0,0,-5.289912e-08,11.92%
186,18900.0,0,-3.889203e-08,11.99%
187,18900.0,0,-4.7683715e-09,12.06%
188,18900.0,0,3.8184226e-08,12.12%
189,18900.0,0,7.7486035e-08,12.19%
190,18900.0,0,8.34465e-09,12.26%
191,18900.0,0,-5.939044e-08,12.33%
192,18900.0,0,1.090765e-07,12.39%
193,18900.0,0,5.4836274e-08,12.46%
194,18900.0,0,-1.2129546e-07,12.53%
195,18900.0,0,1.3243407e-07,12.60%
196,18900.0,0,4.4703484e-08,12.66%
197,18900.0,0,9.050593e-08,12.73%
198,18900.0,0,7.048249e-08,12.80%
199,18900.0,0,-4.4703484e-08,12.87%
200,18900.0,0,7.942319e-08,12.93%
201,18900.0,0,1.7285346e-08,13.00%
202,18900.0,0,6.1243774e-08,13.07%
203,18900.0,0,-1.6197562e-07,13.14%
204,18900.0,0,9.685754e-09,13.20%
205,18900.0,0,-2.9057265e-08,13.27%
206,18900.0,0,1.937151e-07,13.34%
207,18900.0,0,-8.590519e-08,13.41%
208,18900.0,0,2.1606684e-08,13.47%
209,18900.0,0,-9.544194e-08,13.54%
210,18900.0,0,6.139278e-08,13.61%
211,18900.0,0,-1.591444e-07,13.68%
212,18900.0,0,-1.0073185e-07,13.74%
213,18900.0,0,4.172325e-08,13.81%
214,18900.0,0,-5.26011e-08,13.88%
215,18900.0,0,-2.2813678e-07,13.95%
216,18900.0,0,-1.5050173e-08,14.01%
217,18900.0,0,-8.4862116e-08,14.08%
218,18900.0,0,4.7162175e-08,14.15%
219,18900.0,0,3.218651e-08,14.22%
220,18900.0,0,-7.111579e-08,14.28%
221,18900.0,0,-6.031245e-08,14.35%
222,18900.0,0,9.0301036e-08,14.42%
223,18900.0,0,-4.9322843e-08,14.49%
224,18900.0,0,-1.4200806e-07,14.55%
225,18900.0,0,3.1292437e-08,14.62%
226,18900.0,0,-1.06915834e-07,14.69%
227,18900.0,0,2.4169682e-07,14.76%
228,18900.0,0,1.19060275e-07,14.82%
229,18900.0,0,1.1473894e-08,14.89%
230,18900.0,0,2.7492644e-07,14.96%
231,18900.0,0,2.3722649e-07,15.03%
232,18900.0,0,1.3776123e-07,15.09%
233,18900.0,0,-2.1606684e-08,15.16%
234,18900.0,0,-2.0973385e-08,15.23%
235,18900.0,0,-2.3588538e-07,15.30%
236,18900.0,0,5.155802e-08,15.36%
237,18900.0,0,-1.01923945e-07,15.43%
238,18900.0,0,1.4156103e-08,15.50%
239,18900.0,0,-9.268522e-08,15.57%
240,18900.0,0,-1.5199184e-08,15.63%
241,18900.0,0,8.791685e-09,15.70%
242,18900.0,0,-1.05109066e-07,15.77%
243,18900.0,0,-3.4973024e-07,15.84%
244,18900.0,0,-1.2040138e-07,15.90%
245,18900.0,0,2.479553e-07,15.97%
246,18900.0,0,-2.0861626e-07,16.04%
247,18900.0,0,2.3283064e-07,16.11%
248,18900.0,0,-1.2770295e-07,16.17%
249,18900.0,0,-9.134412e-08,16.24%
250,18900.0,0,-1.992099e-08,16.31%
251,18900.0,0,1.4692544e-07,16.38%
252,18900.0,0,8.014962e-08,16.44%
253,18900.0,0,-2.1569431e-07,16.51%
254,18900.0,0,-8.639693e-07,16.58%
255,18900.0,0,-1.6278122e-07,16.65%
256,18900.0,0,-3.427267e-08,16.71%
257,18900.0,0,-3.308058e-08,16.78%
258,18900.0,0,8.09133e-08,16.85%
259,18900.0,0,-5.64754e-08,16.92%
260,18900.0,0,1.7642975e-07,16.98%
261,18900.0,0,3.2484532e-08,17.05%
262,18900.0,0,-2.1109358e-07,17.12%
263,18900.0,0,4.068017e-08,17.19%
264,18900.0,0,1.3340265e-07,17.25%
265,18900.0,0,-5.699694e-09,17.32%
266,18900.0,0,1.296401e-07,17.39%
267,18900.0,0,-4.61936e-09,17.46%
268,18900.0,0,1.352094e-07,17.52%
269,18900.0,0,-1.3159588e-07,17.59%
270,18900.0,0,1.4017336e-07,17.66%
271,18900.0,0,-4.0605663e-08,17.73%
272,18900.0,0,1.0967255e-07,17.79%
273,18900.0,0,-1.834333e-07,17.86%
274,18900.0,0,1.097843e-07,17.93%
275,18900.0,0,-2.5838614e-07,18.00%
276,18900.0,0,4.649162e-08,18.06%
277,18900.0,0,-9.4026326e-08,18.13%
278,18900.0,0,2.530217e-07,18.20%
279,18900.0,0,5.5506824e-08,18.27%
280,18900.0,0,7.1153043e-09,18.33%
281,18900.0,0,2.5890767e-08,18.40%
282,18900.0,0,1.4938414e-07,18.47%
283,18900.0,0,-1.7695129e-10,18.54%
284,18900.0,0,-1.4722347e-07,18.60%
285,18900.0,0,1.3753771e-07,18.67%
286,18900.0,0,3.5598873e-07,18.74%
287,18900.0,0,-1.8775464e-07,18.81%
288,18900.0,0,1.3537705e-07,18.87%
289,18900.0,0,-6.7828225e-08,18.94%
290,18900.0,0,2.2910536e-08,19.01%
291,18900.0,0,3.7431718e-07,19.08%
292,18900.0,0,-1.7188489e-07,19.14%
293,18900.0,0,9.633601e-08,19.21%
294,18900.0,0,-5.379319e-08,19.28%
295,18900.0,0,-3.0659137e-08,19.35%
296,18900.0,0,-3.3713878e-08,19.41%
297,18900.0,0,-6.526709e-08,19.48%
298,18900.0,0,7.838011e-08,19.55%
299,18900.0,0,2.0176172e-07,19.62%
300,18900.0,0,-7.1227554e-08,19.68%
301,18900.0,0,-2.2053719e-08,19.75%
302,18900.0,0,7.733703e-08,19.82%
303,18900.0,0,-4.2468308e-08,19.89%
304,18900.0,0,-6.690621e-08,19.95%
305,18900.0,0,-3.412366e-08,20.02%
306,18900.0,0,4.2162836e-07,20.09%
307,18900.0,0,1.5348196e-08,20.16%
308,18900.0,0,-1.9550323e-07,20.22%
309,18900.0,0,2.939999e-07,20.29%
310,18900.0,0,3.0505007e-07,20.36%
311,18900.0,0,-8.06991e-08,20.43%
312,18900.0,0,-1.9222497e-07,20.49%
313,18900.0,0,-2.2560359e-07,20.56%
314,18900.0,0,2.7269126e-08,20.63%
315,18900.0,0,1.7538667e-07,20.70%
316,18900.0,0,-2.5883318e-07,20.76%
317,18900.0,0,3.3944846e-07,20.83%
318,18900.0,0,-5.2861868e-08,20.90%
319,18900.0,0,8.5756184e-08,20.97%
320,18900.0,0,-8.2943586e-08,21.03%
321,18900.0,0,1.4116522e-08,21.10%
322,18900.0,0,2.0116568e-08,21.17%
323,18900.0,0,-1.6763806e-08,21.24%
324,18900.0,0,-1.603365e-07,21.30%
325,18900.0,0,9.347685e-08,21.37%
326,18900.0,0,1.013279e-08,21.44%
327,18900.0,0,-1.5616416e-07,21.51%
328,18900.0,0,-4.488975e-09,21.57%
329,18900.0,0,-5.424023e-08,21.64%
330,18900.0,0,-4.081428e-07,21.71%
331,18900.0,0,8.583069e-08,21.78%
332,18900.0,0,4.686415e-08,21.84%
333,18900.0,0,1.552701e-07,21.91%
334,18900.0,0,2.771616e-07,21.98%
335,18900.0,0,-2.3207161e-07,22.05%
336,18900.0,0,2.1457673e-08,22.11%
337,18900.0,0,1.5036669e-07,22.18%
338,18900.0,0,1.6201288e-07,22.25%
339,18900.0,0,1.4603138e-08,22.32%
340,18900.0,0,-1.3008713e-07,22.38%
341,18900.0,0,-1.16080045e-07,22.45%
342,18900.0,0,6.854534e-08,22.52%
343,18900.0,0,-2.5182963e-08,22.59%
344,18900.0,0,-1.9222497e-07,22.65%
345,18900.0,0,5.672872e-07,22.72%
346,18900.0,0,-1.0512769e-07,22.79%
347,18900.0,0,9.4473364e-08,22.86%
348,18900.0,0,1.1175871e-08,22.92%
349,18900.0,0,1.1587143e-06,22.99%
350,18900.0,0,2.2411346e-07,23.06%
351,18900.0,0,4.1812658e-07,23.13%
352,18900.0,0,9.741634e-08,23.19%
353,18900.0,0,1.0922551e-07,23.26%
354,18900.0,0,-1.9229948e-07,23.33%
355,18900.0,0,1.2689503e-07,23.40%
356,18900.0,0,7.5429676e-07,23.46%
357,18900.0,0,2.3394824e-08,23.53%
358,18900.0,0,-1.14366415e-07,23.60%
359,18900.0,0,-2.5155023e-07,23.67%
360,18900.0,0,-2.7224422e-07,23.73%
361,18900.0,0,1.0877848e-08,23.80%
362,18900.0,0,2.0861626e-07,23.87%
363,18900.0,0,-1.0997057e-07,23.94%
364,18900.0,0,-9.037554e-08,24.00%
365,18900.0,0,-1.758337e-08,24.07%
366,18900.0,0,-2.6151538e-08,24.14%
367,18900.0,0,-6.025657e-08,24.21%
368,18900.0,0,6.1430036e-08,24.27%
369,18900.0,0,-3.1888484e-07,24.34%
370,18900.0,0,9.935349e-08,24.41%
371,18900.0,0,3.5017727e-08,24.48%
372,18900.0,0,-5.796552e-08,24.54%
373,18900.0,0,-9.059906e-08,24.61%
374,18900.0,0,-1.1622905e-08,24.68%
375,18900.0,0,2.8021634e-07,24.75%
376,18900.0,0,-2.6136638e-07,24.81%
377,18900.0,0,1.4230609e-07,24.88%
378,18900.0,0,-6.2212346e-09,24.95%
379,18900.0,0,-4.6972184e-07,25.02%
380,18900.0,0,2.9176474e-07,25.08%
381,18900.0,0,1.648441e-07,25.15%
382,18900.0,0,2.0861626e-09,25.22%
383,18900.0,0,2.630055e-08,25.29%
384,18900.0,0,1.1399388e-08,25.35%
385,18900.0,0,2.3841857e-09,25.42%
386,18900.0,0,2.9802322e-08,25.49%
387,18900.0,0,9.834767e-09,25.56%
388,18900.0,0,-1.3411045e-08,25.62%
389,18900.0,0,3.87989e-07,25.69%
390,18900.0,0,3.8698315e-07,25.76%
391,18900.0,0,1.5512109e-07,25.83%
392,18900.0,0,-2.4149195e-08,25.89%
393,18900.0,0,9.968877e-08,25.96%
394,18900.0,0,4.6904665e-07,26.03%
395,18900.0,0,-3.1781383e-08,26.10%
396,18900.0,0,3.5464765e-08,26.16%
397,18900.0,0,3.740564e-07,26.23%
398,18900.0,0,1.4524907e-07,26.30%
399,18900.0,0,1.00748146e-07,26.37%
400,18900.0,0,1.4901161e-09,26.43%
401,18900.0,0,7.361174e-08,26.50%
402,18900.0,0,7.897616e-08,26.57%
403,18900.0,0,-9.417534e-08,26.64%
404,18900.0,0,-1.4647841e-07,26.70%
405,18900.0,0,-1.9332394e-07,26.77%
406,18900.0,0,2.3663044e-07,26.84%
407,18900.0,0,-1.5795231e-07,26.91%
408,18900.0,0,-1.3142824e-07,26.97%
409,18900.0,0,-2.7433038e-07,27.04%
410,18900.0,0,-2.7000905e-07,27.11%
411,18900.0,0,1.3574957e-07,27.18%
412,18900.0,0,9.303912e-09,27.24%
413,18900.0,0,-7.197261e-08,27.31%
414,18900.0,0,1.327321e-07,27.38%
415,18900.0,0,-6.347895e-08,27.45%
416,18900.0,0,-3.1024217e-07,27.51%
417,18900.0,0,-1.6391277e-09,27.58%
418,18900.0,0,1.5705824e-07,27.65%
419,18900.0,0,8.9868905e-07,27.72%
420,18900.0,0,1.2516975e-08,27.78%
421,18900.0,0,-2.2098422e-07,27.85%
422,18900.0,0,-1.2218952e-07,27.92%
423,18900.0,0,1.0281801e-08,27.99%
424,18900.0,0,2.3841858e-08,28.05%
425,18900.0,0,1.1079013e-07,28.12%
426,18900.0,0,-1.8060207e-07,28.19%
427,18900.0,0,2.1368265e-07,28.26%
428,18900.0,0,-6.9588424e-07,28.32%
429,18900.0,0,2.0578504e-07,28.39%
430,18900.0,0,-1.5884638e-07,28.46%
431,18900.0,0,3.278302e-07,28.53%
432,18900.0,0,-4.9192458e-08,28.59%
433,18900.0,0,-9.089708e-08,28.66%
434,18900.0,0,1.0728836e-07,28.73%
435,18900.0,0,-1.758337e-08,28.80%
436,18900.0,0,2.8584154e-07,28.86%
437,18900.0,0,-2.066791e-07,28.93%
438,18900.0,0,2.2664666e-07,29.00%
439,18900.0,0,1.02818014e-07,29.07%
440,18900.0,0,1.8924474e-08,29.13%
441,18900.0,0,-1.0803342e-09,29.20%
442,18900.0,0,1.2636184e-07,29.27%
443,18900.0,0,1.4901161e-08,29.34%
444,18900.0,0,-1.129508e-07,29.40%
445,18900.0,0,-1.11907724e-07,29.47%
446,18900.0,0,-3.0115245e-07,29.54%
447,18900.0,0,1.5437602e-07,29.61%
448,18900.0,0,3.0584633e-08,29.67%
449,18900.0,0,-1.6931445e-07,29.74%
450,18900.0,0,3.4295022e-07,29.81%
451,18900.0,0,1.7397106e-07,29.88%
452,18900.0,0,-2.7950853e-07,29.94%
453,18900.0,0,4.6595932e-07,30.01%
454,18900.0,0,-4.760921e-07,30.08%
455,18900.0,0,4.6387314e-07,30.15%
456,18900.0,0,-2.7269126e-08,30.21%
457,18900.0,0,1.1049211e-07,30.28%
458,18900.0,0,-3.1247734e-07,30.35%
459,18900.0,0,-5.980255e-08,30.42%
460,18900.0,0,-1.9446016e-07,30.48%
461,18900.0,0,-4.7385694e-08,30.55%
462,18900.0,0,-4.8168005e-08,30.62%
463,18900.0,0,8.478761e-08,30.69%
464,18900.0,0,-1.4148652e-07,30.75%
465,18900.0,0,7.882714e-08,30.82%
466,18900.0,0,-1.09449026e-07,30.89%
467,18900.0,0,6.2584875e-09,30.96%
468,18900.0,0,-3.33786e-08,31.02%
469,18900.0,0,1.065433e-08,31.09%
470,18900.0,0,-1.1727214e-07,31.16%
471,18900.0,0,1.2382866e-07,31.23%
472,18900.0,0,-1.3455748e-07,31.29%
473,18900.0,0,3.325939e-07,31.36%
474,18900.0,0,-7.361174e-08,31.43%
475,18900.0,0,2.592802e-08,31.50%
476,18900.0,0,-1.03376806e-07,31.56%
477,18900.0,0,7.8231096e-08,31.63%
478,18900.0,0,8.732081e-08,31.70%
479,18900.0,0,-2.659112e-07,31.77%
480,18900.0,0,2.7343631e-08,31.83%
481,18900.0,0,-9.75281e-08,31.90%
482,18900.0,0,-2.3916364e-08,31.97%
483,18900.0,0,2.2813678e-07,32.04%
484,18900.0,0,-5.9604645e-08,32.10%
485,18900.0,0,-1.8537044e-07,32.17%
486,18900.0,0,-1.2546778e-07,32.24%
487,18900.0,0,4.1738153e-07,32.31%
488,18900.0,0,-1.8924474e-07,32.37%
489,18900.0,0,2.6091934e-07,32.44%
490,18900.0,0,-1.8589198e-08,32.51%
491,18900.0,0,-7.7486035e-09,32.58%
492,18900.0,0,9.909272e-08,32.64%
493,18900.0,0,1.40070915e-08,32.71%
494,18900.0,0,4.0829182e-08,32.78%
495,18900.0,0,-3.3564866e-08,32.85%
496,18900.0,0,1.2218952e-08,32.91%
497,18900.0,0,-1.5050173e-08,32.98%
498,18900.0,0,-6.213784e-08,33.05%
499,18900.0,0,-4.7311186e-08,33.12%
500,18900.0,0,5.248934e-08,33.18%
501,18900.0,0,-2.7939677e-08,33.25%
502,18900.0,0,9.141863e-08,33.32%
503,18900.0,0,-2.6077032e-07,33.39%
504,18900.0,0,4.157424e-07,33.45%
505,18900.0,0,9.924173e-08,33.52%
506,18900.0,0,-1.591444e-07,33.59%
507,18900.0,0,2.5182963e-08,33.66%
508,18900.0,0,6.8070364e-08,33.72%
509,18900.0,0,2.682209e-08,33.79%
510,18900.0,0,-2.1070242e-07,33.86%
511,18900.0,0,-1.3366342e-07,33.93%
512,18900.0,0,-2.2560359e-07,33.99%
513,18900.0,0,-1.8328429e-08,34.06%
514,18900.0,0,-3.0972063e-07,34.13%
515,18900.0,0,1.2487173e-07,34.20%
516,18900.0,0,4.8577785e-08,34.26%
517,18900.0,0,1.7940998e-07,34.33%
518,18900.0,0,-5.1036476e-08,34.40%
519,18900.0,0,1.8436462e-07,34.47%
520,18900.0,0,2.5913118e-07,34.53%
521,18900.0,0,4.172325e-08,34.60%
522,18900.0,0,5.662441e-09,34.67%
523,18900.0,0,-1.19060275e-07,34.74%
524,18900.0,0,3.1068922e-07,34.80%
525,18900.0,0,2.525747e-07,34.87%
526,18900.0,0,2.875924e-07,34.94%
527,18900.0,0,-1.0803342e-07,35.01%
528,18900.0,0,3.8817524e-07,35.07%
529,18900.0,0,1.9177794e-07,35.14%
530,18900.0,0,1.8626451e-08,35.21%
531,18900.0,0,1.8954277e-07,35.28%
532,18900.0,0,1.2218952e-07,35.34%
533,18900.0,0,-2.1010638e-07,35.41%
534,18900.0,0,5.8114527e-09,35.48%
535,18900.0,0,-1.2643635e-07,35.55%
536,18900.0,0,2.0693987e-08,35.61%
537,18900.0,0,-6.020069e-08,35.68%
538,18900.0,0,1.3262033e-07,35.75%
539,18900.0,0,-6.384216e-07,35.82%
540,18900.0,0,-8.6128715e-08,35.88%
541,18900.0,0,1.2814999e-07,35.95%
542,18900.0,0,4.3373555e-07,36.02%
543,18900.0,0,-1.8954277e-07,36.09%
544,18900.0,0,-5.2526595e-08,36.15%
545,18900.0,0,1.1473894e-08,36.22%
546,18900.0,0,1.2127217e-07,36.29%
547,18900.0,0,3.3825636e-08,36.36%
548,18900.0,0,1.4066696e-06,36.42%
549,18900.0,0,1.451373e-07,36.49%
550,18900.0,0,5.9604643e-10,36.56%
551,18900.0,0,1.0550022e-07,36.63%
552,18900.0,0,3.144145e-07,36.69%
553,18900.0,0,5.915761e-08,36.76%
554,18900.0,0,-2.452731e-07,36.83%
555,18900.0,0,-2.2126362e-07,36.90%
556,18900.0,0,-1.5348196e-07,36.96%
557,18900.0,0,-3.7685038e-07,37.03%
558,18900.0,0,8.419156e-08,37.10%
559,18900.0,0,-9.695068e-08,37.17%
560,18900.0,0,-2.0176172e-07,37.23%
561,18900.0,0,-2.9653311e-08,37.30%
562,18900.0,0,2.655387e-07,37.37%
563,18900.0,0,1.1742115e-07,37.44%
564,18900.0,0,-2.9563904e-07,37.50%
565,18900.0,0,8.970499e-08,37.57%
566,18900.0,0,-2.7492643e-08,37.64%
567,18900.0,0,5.294941e-07,37.71%
568,18900.0,0,-6.8768855e-08,37.77%
569,18900.0,0,2.823025e-07,37.84%
570,18900.0,0,2.9712916e-07,37.91%
571,18900.0,0,-2.759695e-07,37.98%
572,18900.0,0,-2.0951033e-07,38.04%
573,18900.0,0,2.7567148e-07,38.11%
574,18900.0,0,2.8014183e-08,38.18%
575,18900.0,0,2.9802322e-08,38.25%
576,18900.0,0,2.8409065e-07,38.31%
577,18900.0,0,-3.1399074e-07,38.38%
578,18900.0,0,6.284565e-08,38.45%
579,18900.0,0,-2.592802e-07,38.52%
580,18900.0,0,-2.0116568e-07,38.58%
581,18900.0,0,1.23679635e-08,38.65%
582,18900.0,0,-3.5509467e-07,38.72%
583,18900.0,0,1.6003847e-07,38.79%
584,18900.0,0,1.5180558e-07,38.85%
585,18900.0,0,3.2484532e-08,38.92%
586,18900.0,0,1.3113022e-07,38.99%
587,18900.0,0,6.92904e-09,39.06%
588,18900.0,0,-4.7683715e-09,39.12%
589,18900.0,0,-1.1175871e-07,39.19%
590,18900.0,0,4.842877e-09,39.26%
591,18900.0,0,-1.7162412e-07,39.33%
592,18900.0,0,6.798655e-08,39.39%
593,18900.0,0,4.2274596e-07,39.46%
594,18900.0,0,8.9406965e-10,39.53%
595,18900.0,0,2.6136638e-07,39.60%
596,18900.0,0,5.2452087e-08,39.66%
597,18900.0,0,7.454306e-08,39.73%
598,18900.0,0,-2.3767352e-07,39.80%
599,18900.0,0,2.3759901e-07,39.87%
600,18900.0,0,-3.2206066e-07,39.93%
601,18900.0,0,-7.523573e-08,40.00%
602,18900.0,0,1.2233853e-07,40.07%
603,18900.0,0,-3.216788e-07,40.14%
