Reward,Got Flag,Max Distance %
679.0,False,8.969696969696969
737.0,False,9.515151515151516
737.0,False,9.515151515151516
737.0,False,9.515151515151516
680.0,False,8.969696969696969
729.0,False,9.545454545454547
673.0,False,8.969696969696969
680.0,False,8.969696969696969
680.0,False,8.969696969696969
680.0,False,8.969696969696969
680.0,False,8.969696969696969
