Reward,Got Flag,Max Distance %
1473.0,False,22.177914110429448
1992.0,False,34.78527607361963
713.0,False,9.509202453987731
735.0,False,9.662576687116564
725.0,False,9.509202453987731
1295.0,False,27.57668711656442
1112.0,False,21.134969325153374
1449.0,False,43.987730061349694
1092.0,False,21.073619631901842
1289.0,False,27.546012269938654
2024.0,False,27.546012269938654
1802.0,False,43.987730061349694
1438.0,False,43.282208588957054
2277.0,False,34.60122699386503
1513.0,False,22.14723926380368
1633.0,False,43.895705521472394
722.0,False,9.60122699386503
1279.0,False,27.546012269938654
1650.0,False,27.546012269938654
1090.0,False,20.98159509202454
1056.0,False,21.34969325153374
1462.0,False,21.595092024539877
2369.0,False,54.78527607361963
2404.0,False,38.92638036809816
2454.0,False,34.47852760736196
1478.0,False,43.987730061349694
1811.0,False,21.257668711656443
1489.0,False,44.11042944785276
2324.0,False,54.90797546012271
2555.0,False,46.62576687116564
1973.0,False,38.036809815950924
1853.0,False,22.14723926380368
2044.0,False,34.38650306748466
1459.0,False,43.86503067484663
3449.0,False,60.030674846625764
1091.0,False,21.472392638036812
1862.0,False,22.14723926380368
2354.0,False,34.60122699386503
2723.0,False,51.04294478527608
681.0,False,9.263803680981596
1442.0,False,20.736196319018404
2054.0,False,34.5398773006135
2424.0,False,51.31901840490798
3145.0,False,84.8159509202454
1511.0,False,43.987730061349694
1093.0,False,21.503067484662576
1448.0,False,20.889570552147237
2144.0,False,46.77914110429448
2434.0,False,34.57055214723926
1661.0,False,27.546012269938654
2426.0,False,44.11042944785276
2035.0,False,51.288343558282214
1456.0,False,21.380368098159508
2649.0,False,55.15337423312884
1665.0,False,46.59509202453987
2235.0,False,51.07361963190185
1856.0,False,54.53987730061349
1475.0,False,44.04907975460123
1766.0,False,27.546012269938654
1674.0,False,27.57668711656442
1492.0,False,22.14723926380368
1839.0,False,55.061349693251536
721.0,False,9.447852760736195
2369.0,False,34.47852760736196
1063.0,False,20.736196319018404
1585.0,False,25.70552147239264
1065.0,False,20.61349693251534
1446.0,False,21.042944785276074
1430.0,False,43.34355828220859
728.0,False,9.447852760736195
1657.0,False,27.546012269938654
1575.0,False,46.74846625766872
1996.0,False,25.214723926380366
1616.0,False,26.196319018404907
2548.0,False,51.380368098159515
1888.0,False,22.14723926380368
2028.0,False,27.57668711656442
711.0,False,9.662576687116564
1942.0,False,54.66257668711656
1623.0,False,25.950920245398773
1517.0,False,35.0
1611.0,False,26.411042944785272
1876.0,False,22.14723926380368
2016.0,False,44.04907975460123
1441.0,False,20.950920245398773
2215.0,False,46.22699386503067
1693.0,False,46.104294478527606
1472.0,False,43.95705521472393
2751.0,False,46.74846625766872
1490.0,False,21.595092024539877
1274.0,False,27.546012269938654
2514.0,False,43.22085889570552
1468.0,False,22.14723926380368
1440.0,False,21.34969325153374
2253.0,False,34.60122699386503
2039.0,False,51.31901840490798
1092.0,False,21.717791411042946
1660.0,False,44.01840490797546
1584.0,False,46.31901840490797
1755.0,False,27.546012269938654
1879.0,False,35.3680981595092
2686.0,False,34.66257668711656
1793.0,False,22.14723926380368
2022.0,False,27.546012269938654
3061.0,False,54.78527607361963
2136.0,False,26.656441717791413
1519.0,False,34.5398773006135
1420.0,False,20.889570552147237
2626.0,False,43.77300613496933
1072.0,False,21.472392638036812
1865.0,False,22.14723926380368
1483.0,False,21.564417177914113
1463.0,False,44.14110429447853
1599.0,False,26.134969325153374
2271.0,False,34.57055214723926
2018.0,False,37.94478527607362
1519.0,False,34.5398773006135
1291.0,False,27.546012269938654
1466.0,False,21.34969325153374
723.0,False,9.478527607361963
1279.0,False,27.546012269938654
1468.0,False,21.595092024539877
1860.0,False,34.41717791411043
1489.0,False,21.74846625766871
1535.0,False,24.631901840490798
2808.0,False,34.50920245398773
2108.0,False,43.40490797546012
1079.0,False,21.134969325153374
2260.0,False,51.288343558282214
2257.0,False,34.6319018404908
1096.0,False,21.503067484662576
1278.0,False,27.02453987730061
1544.0,False,35.0920245398773
1516.0,False,35.12269938650307
1642.0,False,26.564417177914113
1511.0,False,46.19631901840491
1265.0,False,27.546012269938654
2285.0,False,34.50920245398773
1645.0,False,26.196319018404907
1444.0,False,43.711656441717786
2494.0,False,54.69325153374233
1238.0,False,25.644171779141107
1530.0,False,35.0
1117.0,False,22.177914110429448
1526.0,False,35.0
1611.0,False,27.546012269938654
1456.0,False,21.196319018404907
2295.0,False,34.60122699386503
1105.0,False,21.257668711656443
1839.0,False,27.57668711656442
1597.0,False,26.07361963190184
1059.0,False,20.858895705521473
1441.0,False,44.04907975460123
1485.0,False,21.717791411042946
1290.0,False,27.57668711656442
1916.0,False,55.09202453987731
1095.0,False,21.564417177914113
1079.0,False,20.766871165644172
716.0,False,9.386503067484663
1990.0,False,34.8159509202454
711.0,False,9.355828220858896
1095.0,False,22.14723926380368
1969.0,False,54.877300613496935
2052.0,False,27.546012269938654
1460.0,False,21.012269938650306
1665.0,False,27.57668711656442
1570.0,False,24.41717791411043
1470.0,False,21.380368098159508
1902.0,False,34.263803680981596
1774.0,False,42.69938650306748
3245.0,False,62.055214723926376
1092.0,False,21.65644171779141
